# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
0.6992847781,0.0384654197,0.0004167350,1.4081923654,-8.1579157978,-0.7245165322,0.4656198841,0.0000000000
0.7000362672,0.6200652390,0.0000966472,0.7828906465,-7.6820263172,0.7597140252,-0.2766973229,0.0000000000
0.6994686861,0.1257640458,0.0003101092,0.1044151835,-8.6965163628,-0.1712399770,-0.0984883776,0.0000000000
0.6999965491,0.5807567592,0.0001014445,2.1985443831,-7.3620692625,-0.1942691472,0.0587107847,0.0000000000
0.7013855426,0.0775125350,0.0003929066,2.8206668424,-8.0031628922,0.5284491462,-0.1579499539,0.0000000000
0.6986956037,0.0807435736,0.0003855065,0.6613032194,-8.5796279889,0.5219113302,0.1038905520,0.0000000000
0.6985877747,0.0668890653,0.0003870639,1.9000163884,-7.4418856426,-0.5356295457,0.1510805063,0.0000000000
0.6995462541,0.3155475542,0.0001414051,0.5510988460,-7.8669709306,-0.2431559557,-0.0612833716,0.0000000000
0.7013172975,0.0532724271,0.0003999680,1.1233869911,-7.4750045679,0.1480006164,-0.2366214699,0.0000000000
0.7010845373,0.1177751045,0.0003176398,1.3784490495,-8.3346140506,0.7822416848,0.0553220808,0.0000000000
0.7007078082,0.1242802354,0.0003129786,0.7164223418,-7.9472123912,-0.5194065207,-0.1619008806,0.0000000000
0.6994439799,0.0384280009,0.0004184420,1.1969805557,-7.9540133364,-0.7460099221,0.5469178614,0.0000000000
0.6982633775,0.0578468391,0.0003861209,1.3202759795,-7.6960847001,0.2666299540,0.0583234276,0.0000000000
0.6988874306,0.1251015732,0.0003094190,0.6289780103,-7.2629668636,0.0648606678,0.2110659078,0.0000000000
0.7014570966,0.0762349359,0.0003852718,1.6349347009,-8.3589040500,0.6707223803,-0.0763686604,0.0000000000
0.7011631679,0.2022001436,0.0001765847,0.6880056383,-7.4335751564,0.1539632753,0.2746622735,0.0000000000
0.7013550712,0.0452678975,0.0003774837,1.0727365163,-7.9443059677,-0.6091716714,0.5633405749,0.0000000000
0.7001752439,0.9077731612,0.0000704276,2.3228263955,-7.8818353331,0.5867866181,-0.1750988135,0.0000000000
0.7002687233,0.0403695436,0.0004280363,1.7911969596,-8.1457378804,0.3247897051,-0.1997954448,0.0000000000
0.7007901323,0.0413357984,0.0004176163,1.9069923293,-7.4111303662,0.2429397102,0.0768734020,0.0000000000
0.7018203800,0.1047234350,0.0003417439,1.4963671308,-8.2043252903,-0.4723262810,-0.3039447783,0.0000000000
0.7014596442,0.6758658078,0.0000902209,1.3942496730,-8.7459846799,0.5956523731,-0.0810438432,0.0000000000
0.7000249334,0.0975019689,0.0003536164,1.1069225417,-7.6009947581,0.7361547530,-0.0046281833,0.0000000000
0.7009178452,0.2081708829,0.0001678606,0.6646192280,-8.6954843385,-0.6563001660,-0.3489953581,0.0000000000
0.7003633252,0.2009902722,0.0001782178,1.0902904124,-7.3573364911,-0.2216910908,-0.3080302191,0.0000000000
0.6999907422,0.1078236296,0.0003377835,2.2338096604,-8.1132556510,0.1481267483,0.1729327571,0.0000000000
0.6992294949,0.2248215480,0.0001627553,1.1856119296,-7.2416255294,0.0458378144,0.4227696925,0.0000000000
0.6988885516,0.0962932245,0.0003562354,2.5890593072,-7.7370991609,-0.1412768544,0.7935865590,0.0000000000
0.7020477304,0.0712603734,0.0003996697,1.9470503909,-8.1005682214,-0.2280215732,0.0711608537,0.0000000000
0.6998391948,0.1009801453,0.0003458756,0.5717999067,-8.8682482709,-0.3239253913,0.0038090783,0.0000000000
0.7005751641,0.1275075226,0.0003045541,0.7001246319,-7.5028173206,0.3120754137,-0.2289252498,0.0000000000
0.6991863773,0.2223773892,0.0001637981,1.5435623422,-8.4241913713,0.2721983192,0.0045421892,0.0000000000
0.6982011455,0.1228080138,0.0003115413,1.9453126111,-8.9238610192,-0.2400223490,0.3014169906,0.0000000000
0.6998207460,0.1428731810,0.0002874638,2.6013861396,-7.9471269606,-0.3345459876,-0.1818440900,0.0000000000
0.6992245444,0.0382517138,0.0004136590,1.4070415126,-8.3104384058,-0.0809104852,-0.0334328451,0.0000000000
0.7000028428,0.0976084794,0.0003517386,0.9841503757,-8.4845068023,0.1029859092,0.0358222258,0.0000000000
0.7010517664,0.0683430155,0.0004011718,0.2479493099,-8.6816980849,-0.6155269914,0.1223450321,0.0000000000
0.7018087110,0.0396370323,0.0004191054,0.6392312435,-7.7332235493,0.3779897268,0.0071823495,0.0000000000
0.7015136670,0.0915326303,0.0003668886,1.9241868126,-7.6050239661,0.1788702797,-0.2147759927,0.0000000000
0.7012568505,0.5668172485,0.0001039437,1.6640796033,-8.1065421883,-0.3588134128,0.3273133997,0.0000000000
0.7020584514,0.0964820923,0.0003592445,2.4313237233,-8.6696979118,-0.5388662994,0.1430945246,0.0000000000
0.7013415734,1.0038154257,0.0000646579,2.5258558215,-7.5249133053,0.7607584555,-0.2095871946,0.0000000000
0.7021077442,0.1300847743,0.0003045785,1.7092618320,-7.6504311214,-0.0676841253,0.1018687301,0.0000000000
0.7021911168,0.0599395898,0.0004004642,2.7542920569,-8.5656583525,-0.5516867205,0.0703231006,0.0000000000
0.7007084729,0.0540583641,0.0004016068,1.2542928503,-7.4363491342,0.0960325573,-0.0310584785,0.0000000000
0.6988314453,0.0878783350,0.0003716028,0.8657917465,-8.0162401442,-0.8935396898,-0.1721699513,0.0000000000
0.6995751349,0.1055907024,0.0003423875,0.4211302497,-8.1739537496,0.7727793510,0.1419340003,0.0000000000
0.6993243664,0.0564745270,0.0004059887,0.3925348603,-8.9781242874,-0.4299008547,-0.1043741634,0.0000000000
0.7004705589,0.0393280861,0.0004228772,1.8148620975,-7.8868787237,0.8317171859,-0.1159934161,0.0000000000
0.6998119503,0.3644374907,0.0001326892,1.5305022072,-8.7897407289,-0.2954361954,-0.0179602494,0.0000000000
0.6999382473,0.0962586799,0.0003577929,2.1734822938,-8.0375441848,-0.5624771194,0.2098929211,0.0000000000
0.7012694160,0.0970993294,0.0003532206,1.6279958405,-8.2124395979,0.8010615409,-0.0005727062,0.0000000000
0.7000853560,0.1094720864,0.0003326305,1.4742002378,-8.1183558060,-0.2463330318,0.3091011673,0.0000000000
0.6990254956,0.1557015089,0.0002750688,1.9336492733,-8.8956143256,0.2434735932,0.1705127605,0.0000000000
0.7009499971,0.2635686990,0.0001522923,1.3851946094,-8.9262986674,0.3007153231,-0.2854532606,0.0000000000
0.6997893457,0.0941138483,0.0003643663,0.8617869913,-8.5088035818,0.5193037930,0.3733483585,0.0000000000
0.7003776818,0.0395832830,0.0004117970,1.7067372507,-7.5608807711,-0.5072990668,-0.2354265670,0.0000000000
0.6994943687,0.0411143407,0.0004202973,1.5762491631,-8.1978796902,0.2405644577,0.3987101228,0.0000000000
0.6997100184,0.1351173091,0.0002951672,2.0022632617,-7.5255060100,-0.3906238577,-0.3753265957,0.0000000000
0.6988535034,0.3934129311,0.0001277021,0.9219881957,-7.6661019488,-0.8336517078,-0.1827745771,0.0000000000
0.7002475377,0.1200582243,0.0003183729,1.5958201585,-7.4765055411,0.7207417666,-0.1217547381,0.0000000000
0.7005409110,0.0898509943,0.0003725048,1.8997356913,-7.4049248895,-0.1696708971,-0.2971186989,0.0000000000
0.6998782455,0.1021059862,0.0003473039,1.8960999242,-7.9559287145,-0.1539901195,-0.4592463817,0.0000000000
0.6995416569,0.0855792337,0.0003757287,0.9010688334,-8.5413947817,0.7159880177,0.0086425980,0.0000000000
0.7007251166,0.0564228524,0.0003846793,1.3483825837,-8.4053490671,-0.8821995130,0.2007281908,0.0000000000
0.6988350071,0.1243449227,0.0003111190,2.0962165404,-8.3291056422,-0.7266334391,0.1524957659,0.0000000000
0.6995038475,0.0413277799,0.0004317931,2.3908244690,-8.5604286293,-0.7094593263,0.0745790854,0.0000000000
0.7003020152,0.0718537337,0.0003994909,1.4542715427,-8.2717412576,-0.6365486794,-0.1139351806,0.0000000000
0.6995110025,0.5583488417,0.0001050878,1.9787970233,-8.3460362700,-0.7808540164,0.0589520701,0.0000000000
0.6992808872,0.1098760574,0.0003326129,1.2867863491,-8.3757765927,0.4092283391,0.1688495890,0.0000000000
0.7011103357,0.0723146904,0.0003970572,1.2712051296,-7.6518549442,-0.6681821030,0.1131000440,0.0000000000
0.6999312570,0.0761314957,0.0003856086,1.6253840873,-8.6797294613,-0.1864345599,0.0136038405,0.0000000000
0.7017179171,0.0388450943,0.0004123698,2.1929274775,-7.8224496865,-0.2413702416,-0.0676605819,0.0000000000
0.7015653469,0.0418325399,0.0004317970,1.1163249754,-7.1468390382,0.1721477468,0.0112200799,0.0000000000
0.7016389620,0.0952385500,0.0003596672,2.0067732030,-7.8179523158,0.3658537806,-0.3567250855,0.0000000000
0.6996536235,0.1093486780,0.0003341827,1.2548361343,-8.7879168526,-0.5613909628,0.0598126345,0.0000000000
0.7008638398,0.0921390565,0.0003652217,0.8687960252,-8.7738849612,-0.5930511534,-0.3869402477,0.0000000000
0.6997303521,0.0546455464,0.0003812075,2.6800332280,-8.9090451798,-0.0399158167,-0.5898841252,0.0000000000
0.6985006985,0.1186846093,0.0003182225,1.8186917693,-7.9727419344,0.2687011194,-0.6669118054,0.0000000000
0.7013300669,0.2937701916,0.0001459041,1.3099010255,-7.8157486317,0.4849700560,-0.1017259961,0.0000000000
0.6997548656,0.0387183181,0.0004160095,1.1853169237,-8.0201308977,-0.6896067406,-0.2597877335,0.0000000000
0.6994378037,0.5792301169,0.0001020403,0.8554521184,-7.9472066158,-0.4800043680,-0.0066876997,0.0000000000
0.7012859259,0.1299369921,0.0003026144,2.1580082458,-8.5204122980,-0.3165746866,-0.0080203776,0.0000000000
0.7003412396,0.0896952162,0.0003656838,2.7957210655,-7.8536448868,0.2571937671,-0.1223271600,0.0000000000
0.6995379749,0.0715437817,0.0003871083,2.1256802565,-8.3015293875,-0.4673518638,-0.3058601997,0.0000000000
0.6987826021,0.0684612678,0.0003849687,1.9359603268,-8.9683499880,-0.2766777138,-0.0799233294,0.0000000000
0.6991572991,0.0439774847,0.0003776197,0.9478912204,-7.3690455181,-0.3721149121,-0.4201565603,0.0000000000
0.7000946734,0.0395592223,0.0004141042,2.0605532921,-7.1959018854,0.1299377582,-0.0696197810,0.0000000000
0.6997927274,0.1214744029,0.0003139073,2.8946039442,-8.5602846641,-0.3523473503,0.0857567570,0.0000000000
0.7000117355,0.4776679183,0.0001149511,2.7819591939,-8.3385590738,0.4981916462,-0.3730242659,0.0000000000
0.7013744401,0.0630759474,0.0004020213,1.9666654008,-8.7357235067,-0.3391808897,0.1412833654,0.0000000000
0.7001246912,0.1396586229,0.0002925599,1.4048737288,-8.7489490898,0.4257299826,0.1067471144,0.0000000000
0.7014963980,0.0576462759,0.0003846811,1.7953230831,-7.3113652185,-0.3088624388,0.2728554377,0.0000000000
0.6992094476,0.1606023308,0.0002697953,1.0414644435,-7.8176872765,0.8634888488,0.1230088592,0.0000000000
0.7009334627,0.0759620930,0.0003938301,2.9135250305,-8.4719878283,0.1446378534,0.2567776834,0.0000000000
0.7010543706,0.1212611707,0.0003149487,1.9759428945,-8.5581964689,-0.4962561643,0.2467982524,0.0000000000
0.7002442071,0.0811520012,0.0003881525,1.4242963793,-8.0965199026,0.2857293412,0.6142205422,0.0000000000
0.7001959167,0.0974951854,0.0003509699,1.6612337811,-7.4127108200,0.4070699595,0.2718145733,0.0000000000
0.6981999654,0.1646593667,0.0002663268,2.8919155336,-8.4144519036,-0.2204712785,0.1097742590,0.0000000000
0.7016399155,0.0392299142,0.0004109298,1.3187791207,-8.8245146783,-0.3162713243,0.0062188255,0.0000000000
0.7016249455,0.0889796043,0.0003716748,1.7665780741,-7.7114344290,0.6808063212,-0.0049434749,0.0000000000
0.6992635949,0.2000057770,0.0001757534,1.1721914879,-8.7581884182,0.6117474597,0.0387204833,0.0000000000
0.7000268261,0.1605411057,0.0002686035,1.0482608027,-8.1744629723,0.0642472919,0.4338387924,0.0000000000
0.6991602108,0.0760066551,0.0003935639,1.8679755025,-8.1196185254,0.3809572118,0.2857512606,0.0000000000
0.7013056907,0.1110662192,0.0003317524,1.4187857357,-8.1158361901,0.0861254990,0.4353082531,0.0000000000
0.7005547152,0.3452073529,0.0001358930,2.9980635191,-7.6270952470,0.5349503641,-0.0742606491,0.0000000000
0.6997483253,0.1098984177,0.0003324066,2.4366057904,-8.1361107941,-0.8625841080,0.0304794124,0.0000000000
0.7015172476,0.1055428159,0.0003426575,1.7088910739,-8.2386204091,-0.2199474221,0.2483305238,0.0000000000
0.6982621196,0.2534510914,0.0001552335,1.8254406130,-7.6280154344,-0.6757234081,0.1874309377,0.0000000000
0.6999046313,0.0401341368,0.0004157095,1.8135178233,-8.9013956527,0.0315874203,0.2738612400,0.0000000000
0.6994342161,0.0388111616,0.0004249189,2.1189791337,-8.2649698824,-0.1516151932,0.2341060572,0.0000000000
0.6978106463,0.0933666464,0.0003617809,0.9573979707,-8.4229121571,0.8872367036,-0.0907187917,0.0000000000
0.6990332954,0.0407307259,0.0004077998,0.9849864967,-8.4684378838,-0.7028728047,-0.3676461308,0.0000000000
0.6984180538,0.1642548208,0.0002653808,1.3398976576,-7.3458530027,0.0232299123,-0.0393952724,0.0000000000
0.6988557173,0.0409121445,0.0004187599,1.4556388396,-8.0381389399,0.4254203856,-0.3322118828,0.0000000000
0.7025909213,0.0624633895,0.0004006717,1.9345150710,-8.9010122448,0.5340222484,0.1027281852,0.0000000000
0.7016254700,0.5859575621,0.0001009375,2.7608177941,-7.7375342412,0.7143211459,0.2366026903,0.0000000000
0.7003521387,0.0399660383,0.0004174508,0.9060947297,-8.1462021542,0.8540154247,0.0490995567,0.0000000000
0.6989348269,0.1574327513,0.0002718603,1.2666928397,-7.4976576576,-0.6420313734,0.0593347062,0.0000000000
0.7010793793,0.0587087222,0.0003698625,2.4794028512,-8.5364690098,0.1910465063,0.3377992007,0.0000000000
0.6986439543,0.2013519406,0.0001776135,2.3032970614,-8.5902602841,0.0660506205,0.0476955024,0.0000000000
0.7018014177,0.0935987568,0.0003619334,2.1949923429,-7.3649444580,0.0934890393,0.0101467833,0.0000000000
0.7009644239,0.0398068258,0.0004142235,0.3151224041,-7.8689805948,-0.1207897059,-0.3085974399,0.0000000000
0.7006967812,0.4648864680,0.0001169008,2.3021602600,-8.1509634518,0.5349356397,0.1687455572,0.0000000000
0.6995092953,0.0387450780,0.0004295090,0.6410646679,-8.6462219624,0.0545754079,-0.4087763027,0.0000000000
0.7000719505,0.8111459730,0.0000774221,2.4107185678,-7.8512821868,-0.5044609121,0.6905235789,0.0000000000
0.6992553999,0.0406815387,0.0004147864,0.6670295141,-7.6139441269,-0.6364404288,0.0632067924,0.0000000000
0.7000848302,0.1049477332,0.0003419576,1.6321601806,-7.3897646536,-0.2921269504,0.1388167558,0.0000000000
0.6984888823,0.1483616835,0.0002817679,1.3934790704,-8.2055078182,0.3456254829,-0.7491883706,0.0000000000
0.6980927839,0.0394542650,0.0004078878,1.3854649239,-8.1024344515,-0.8586570031,-0.0435348640,0.0000000000
0.6989859684,0.1218657242,0.0003128706,1.7134769178,-7.4878394613,0.6757917966,-0.1647130899,0.0000000000
0.6998906650,0.0939315471,0.0003621775,0.4867073244,-8.0343668627,-0.2916301870,0.5142618484,0.0000000000
0.7005944197,0.0967155639,0.0003558081,1.5170117555,-7.4827622170,0.5950857907,-0.1437439492,0.0000000000
0.6992980486,0.0956266341,0.0003626585,0.3077915765,-8.8009607470,-0.3720331254,0.1041056896,0.0000000000
0.6990832199,0.0826869607,0.0003691513,2.2633003917,-8.3864237795,-0.9046091622,-0.2116769401,0.0000000000
0.6991899811,0.2678279075,0.0001515884,2.4701682838,-7.1544745745,-0.0580129176,-0.1686312585,0.0000000000
0.6978828190,0.2078805157,0.0001683480,1.6719037650,-8.4058807514,0.5321940959,-0.0280437241,0.0000000000
0.7014043977,0.0820482298,0.0003825284,1.7863688638,-8.9673579244,0.3746081195,-0.2809269517,0.0000000000
0.7012399618,0.1582438082,0.0002725960,0.7971214724,-8.5809626114,0.4844511192,0.0201135751,0.0000000000
0.7009031091,0.0392968096,0.0004110761,0.7442682045,-8.0775790797,0.4044056009,0.4797637419,0.0000000000
0.6994555290,0.1148158091,0.0003268511,2.0264454037,-8.0633220769,0.2818691060,0.4673819469,0.0000000000
0.7008025981,0.3416438982,0.0001366455,2.5931836518,-8.1795056209,-0.1616289909,-0.0003830129,0.0000000000
0.6998154942,0.0623393557,0.0004025279,1.7917378539,-8.1889574573,0.0146749734,0.0639135326,1.0000000000
0.6993285855,0.1049325159,0.0003425052,1.7187685696,-7.6305315459,0.3946999505,0.1159790546,0.0000000000
0.7026238653,0.0786177915,0.0003729574,1.3052295108,-8.3206907423,-0.3452861640,0.3943252898,0.0000000000
0.7004375070,0.0408511161,0.0004302873,1.2005994338,-8.6461574238,0.2560012315,0.2135178451,0.0000000000
0.7010527687,0.4386406075,0.0001208934,1.6585421564,-8.2455731554,0.9017858274,0.1355486882,0.0000000000
0.6992148305,0.0816782235,0.0003820742,2.4418540237,-7.9908874576,-0.7320873777,0.5152916645,0.0000000000
0.7010660739,0.0395562559,0.0004204053,3.0303990599,-8.6364854210,0.6574764847,0.1737203242,0.0000000000
0.7000554632,0.1642357417,0.0002668941,2.3271375762,-7.8639589083,-0.1808966492,0.1399407087,0.0000000000
0.7002030313,1.0616055774,0.0000614930,1.7113889290,-7.7351055644,-0.8187767393,-0.1709358084,0.0000000000
0.6987675704,0.1454529714,0.0002842988,1.0813156566,-7.5423545812,-0.4738623298,0.1499338710,0.0000000000
0.6996120296,0.0652923516,0.0003967671,2.7011124181,-8.8995715864,0.1629571952,-0.1577168408,0.0000000000
0.7004447409,0.1236801429,0.0003119243,2.1423342500,-8.0803868096,-0.5798021013,-0.1255517915,0.0000000000
0.6995857871,0.1250584743,0.0003095222,1.9277578618,-8.5680796457,-0.0409282729,0.7609050444,0.0000000000
0.6995114648,0.1069992398,0.0003389884,2.6088244602,-8.8999881998,-0.4060675704,-0.3099929144,0.0000000000
0.7016650826,0.1236380921,0.0003114329,1.8160410569,-7.2717903919,0.1484522908,0.1390443215,0.0000000000
0.7013328233,0.1504413151,0.0002800017,0.8906453822,-7.9822439498,0.8524568270,0.2403754191,0.0000000000
0.7005571562,0.2491451915,0.0001562196,2.4180568430,-8.8146530929,-0.2527539565,0.0689232723,0.0000000000
0.6996443933,0.0409136641,0.0004096789,2.4955551321,-7.4967382241,0.4352968287,0.2759477464,0.0000000000
0.6998803112,0.1281069334,0.0003062958,2.9005118287,-8.8121499187,0.5606419085,0.2992238002,0.0000000000
0.7004109265,0.1451269456,0.0002842064,1.6697228823,-8.1412078243,-0.2472464246,0.3491469501,0.0000000000
0.6999895702,0.6311266453,0.0000951388,2.1187872287,-7.9878904355,-0.0343775470,-0.2888740808,0.0000000000
0.7000538891,0.0637471575,0.0004065018,2.6818492424,-8.2196544990,-0.4114234503,0.1358197174,0.0000000000
0.7000890538,0.0584350052,0.0003920525,0.7101312664,-8.6772106261,0.4750859406,-0.3945706271,0.0000000000
0.6993137370,0.0943698101,0.0003631671,1.2962608846,-8.6046034521,0.5357745371,-0.0292300897,0.0000000000
0.7006067068,0.0555414202,0.0003844018,2.1618304615,-8.1529708967,-0.1765923605,-0.3265106881,0.0000000000
0.7010687239,0.1590795687,0.0002699036,2.2663111397,-8.5101650123,0.3417159708,-0.1492208112,0.0000000000
0.7005280316,0.0412761429,0.0004230003,2.1966728505,-7.7794703236,0.7012129252,-0.0972913295,0.0000000000
0.6999343760,0.0512292299,0.0003915400,1.4865341707,-7.4098844971,0.0202305553,-0.0670550161,0.0000000000
0.6987552580,0.1126232241,0.0003277191,2.6541423522,-8.5409018840,0.6834606282,0.1591318190,0.0000000000
0.7002737115,0.0808786282,0.0003875989,1.4911636132,-7.8385824481,-0.3559063443,-0.5261757797,0.0000000000
0.7002438484,0.6981255270,0.0000878482,2.1386100156,-8.6234638647,0.2540599109,-0.2017129762,0.0000000000
0.7008269309,0.1349883411,0.0002969387,0.7604409705,-8.4761927030,-0.8583096739,-0.0482568131,0.0000000000
0.7000863114,0.1416178967,0.0002874479,0.9709316840,-7.9864567481,0.8251618516,-0.0513936968,0.0000000000
0.7010054152,0.1489034080,0.0002799030,1.9880387529,-8.2722600020,-0.5394779965,0.0364836805,0.0000000000
0.7003632782,0.0666182615,0.0003870256,2.0610022866,-7.8206320792,0.6379957769,-0.3394228206,0.0000000000
0.7014011980,0.0874981189,0.0003685488,0.9866936419,-8.0786772288,-0.4420864888,-0.3049978644,0.0000000000
0.7010431673,0.0563344147,0.0003804982,0.4162434384,-8.7204890096,0.6324650652,-0.0220589723,0.0000000000
0.6988913550,0.1337463633,0.0002980813,0.2837848179,-8.6569175994,-0.3397504214,0.0110459462,0.0000000000
0.6991744080,0.2304451237,0.0001615034,0.9377993518,-7.6313731490,-0.1775734251,0.1386280090,0.0000000000
0.6998283778,0.0708097599,0.0003816246,0.8891802721,-8.8326923665,-0.4068717379,-0.0943466538,0.0000000000
0.7015793701,0.0663539909,0.0004032948,2.0570971612,-8.6139019470,0.7416735303,-0.0759417406,0.0000000000
0.6999715300,0.1622364058,0.0002664128,1.8476675096,-8.2104741754,0.6085166171,0.2565523949,0.0000000000
0.7005254763,0.5622237301,0.0001043505,0.6771065085,-7.2980593810,0.3002904616,0.1012492807,0.0000000000
0.7002074551,0.1095183417,0.0003309283,2.4009221296,-7.9403402102,0.0900772752,0.2748679454,0.0000000000
0.7003336474,0.1012563701,0.0003471177,0.8498375385,-8.1595768840,0.1801329300,0.6715837586,0.0000000000
0.7014627469,0.1265754359,0.0003078927,2.2653253997,-8.8853226806,0.1370365798,-0.1423279792,0.0000000000
0.7001440452,0.1497678562,0.0002789075,2.0056432725,-7.4527830220,0.1777926311,0.0461211698,0.0000000000
0.6992573508,0.0919540816,0.0003657673,2.3635215839,-7.6684742295,-0.0949013188,0.1778366672,0.0000000000
0.7008119124,0.1020142231,0.0003455875,1.0202865423,-7.6666717903,0.4989119171,-0.4064944903,0.0000000000
0.7005043802,0.3163265543,0.0001410821,0.9288299322,-8.6585703500,0.1979249826,0.3255670580,0.0000000000
0.6986803321,1.1484269064,0.0000574410,1.6136582315,-7.2159338215,0.0644235494,-0.0509437742,0.0000000000
0.7015793602,0.1031182430,0.0003440146,1.5776530025,-8.7498072748,-0.0243537968,-0.2036053182,0.0000000000
0.6990899887,0.1058044441,0.0003427931,0.8267057786,-8.3528756757,-0.2693560221,-0.0727650225,0.0000000000
0.7011258770,0.0400955805,0.0004092316,0.6558981690,-8.3985905053,-0.8011413069,0.3444634160,0.0000000000
0.6993444971,0.0396221218,0.0004338618,1.0599499512,-8.9821101548,0.0929225044,-0.0493457115,0.0000000000
0.6987225702,0.0873932905,0.0003755525,2.1786415820,-8.1545035310,-0.8563354615,0.0531218943,0.0000000000
0.6991479399,0.1502103321,0.0002812889,1.1208547388,-8.7259026219,-0.5289131823,0.2661290787,0.0000000000
0.7002828031,0.0401038146,0.0004320181,1.0108042096,-7.9619945078,0.2256056225,0.0791075214,0.0000000000
0.7016748393,0.1499884688,0.0002784202,0.8270171407,-8.2480208687,-0.6840879021,-0.0105358241,0.0000000000
0.6997138734,0.0622096316,0.0003966932,2.5685380429,-7.3369962237,0.2690897378,-0.0317395044,0.0000000000
0.6998437753,0.0997135373,0.0003491679,2.2720174731,-8.8389132999,0.0658036263,-0.0561817564,0.0000000000
0.7009039204,0.1104963801,0.0003329692,1.5165909268,-7.8899575948,0.1977979049,-0.1608898559,0.0000000000
0.7010566828,0.1113390587,0.0003283620,1.1085782374,-8.3959377734,0.5864642500,-0.0902512846,0.0000000000
0.7004800126,0.3032893381,0.0001438940,1.7582036287,-7.7352532964,-0.0957516869,0.1400059941,0.0000000000
0.7004560619,0.1039216521,0.0003437059,1.9735548333,-7.8075043492,-0.8935808927,0.3186842600,0.0000000000
0.7007627794,0.3354797693,0.0001375649,1.1356308048,-8.2224315405,0.3442725691,0.1074521502,0.0000000000
